Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6877999,WHOSIS_000002,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,,,,,,,63.1 [62.3-64.0],63.05135,62.26661,64.01066,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
6880447,WHOSIS_000002,COUNTRY,MUS,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,,,,,,,63.9 [63.2-64.5],63.88768,63.22131,64.49396,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
6881195,WHOSIS_000002,REGION,AMR,,,YEAR,2000,SEX,SEX_BTSX,,,,,,,63.6 [63.0-64.3],63.56639,62.97678,64.34528,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
6881470,WHOSIS_000002,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_MLE,,,,,,,51.6 [50.5-52.6],51.63083,50.48694,52.63227,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
6882195,WHOSIS_000002,COUNTRY,MOZ,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,43.2 [42.4-44.0],43.24235,42.39408,43.95851,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
6882523,WHOSIS_000002,COUNTRY,ARG,AMR,Americas,YEAR,2012,SEX,SEX_FMLE,,,,,,,67.8 [67.2-68.5],67.84884,67.17089,68.54323,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6883695,WHOSIS_000002,COUNTRY,EST,EUR,Europe,YEAR,2001,SEX,SEX_MLE,,,,,,,57.8 [57.3-58.3],57.7668,57.27386,58.28442,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
6883882,WHOSIS_000002,COUNTRY,HUN,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,,,,,,,66.2 [65.5-66.9],66.21027,65.50547,66.91873,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
6883892,WHOSIS_000002,COUNTRY,WSM,WPR,Western Pacific,YEAR,2016,SEX,SEX_FMLE,,,,,,,61.8 [60.9-62.6],61.78215,60.92967,62.60396,,2024-08-02T10:11:00Z,2016,2016-01-01,2016-12-31
6883916,WHOSIS_000002,COUNTRY,FIN,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,69.0 [68.3-69.8],69.04575,68.25706,69.78918,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
6884782,WHOSIS_000002,COUNTRY,HRV,EUR,Europe,YEAR,2009,SEX,SEX_MLE,,,,,,,64.6 [64.0-65.2],64.56093,64.01689,65.15199,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
6885280,WHOSIS_000002,COUNTRY,SLE,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,49.6 [48.5-50.7],49.64558,48.53943,50.71333,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6885465,WHOSIS_000002,COUNTRY,SWZ,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,37.4 [36.1-38.9],37.41384,36.05953,38.85747,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
6885577,WHOSIS_000002,COUNTRY,COD,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,,,,,,,49.9 [49.0-50.8],49.92491,49.01624,50.77517,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
6887459,WHOSIS_000002,COUNTRY,NGA,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,53.3 [52.6-54.4],53.30546,52.56196,54.39222,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
6887711,WHOSIS_000002,COUNTRY,KAZ,EUR,Europe,YEAR,2018,SEX,SEX_FMLE,,,,,,,66.4 [65.6-67.1],66.37689,65.64614,67.11578,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
6889832,WHOSIS_000002,COUNTRY,MUS,AFR,Africa,YEAR,2010,SEX,SEX_FMLE,,,,,,,65.8 [65.0-66.6],65.76976,65.00913,66.64645,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
6890707,WHOSIS_000002,COUNTRY,SWZ,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,38.4 [37.5-39.6],38.43931,37.46046,39.62379,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
6893142,WHOSIS_000002,COUNTRY,SLB,WPR,Western Pacific,YEAR,2003,SEX,SEX_FMLE,,,,,,,57.9 [56.9-58.8],57.88696,56.92141,58.8141,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
6893449,WHOSIS_000002,COUNTRY,VNM,WPR,Western Pacific,YEAR,2018,SEX,SEX_FMLE,,,,,,,68.1 [67.2-68.8],68.05696,67.18576,68.83854,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
6893591,WHOSIS_000002,COUNTRY,PNG,WPR,Western Pacific,YEAR,2008,SEX,SEX_MLE,,,,,,,56.3 [55.4-57.1],56.27948,55.38384,57.11439,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
6893656,WHOSIS_000002,COUNTRY,LUX,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,69.3 [68.6-70.1],69.32816,68.64531,70.06155,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
6898251,WHOSIS_000002,COUNTRY,MWI,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,52.1 [51.3-53.0],52.13096,51.25249,52.95903,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
6899357,WHOSIS_000002,COUNTRY,COG,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,53.3 [52.4-54.2],53.29987,52.36829,54.16569,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6899790,WHOSIS_000002,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2019,SEX,SEX_MLE,,,,,,,66.9 [66.3-67.6],66.91469,66.30842,67.59789,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
6900056,WHOSIS_000002,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,,,,,,,68.1 [67.4-69.0],68.12686,67.37839,68.98957,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
6900232,WHOSIS_000002,COUNTRY,LUX,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,70.1 [69.4-70.9],70.12267,69.35983,70.8549,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
6900506,WHOSIS_000002,COUNTRY,COM,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,55.9 [55.0-56.9],55.88015,54.97177,56.87976,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
6900517,WHOSIS_000002,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,,,,,,,61.9 [61.3-62.6],61.85873,61.27103,62.59434,,2024-08-02T10:11:00Z,2016,2016-01-01,2016-12-31
6901668,WHOSIS_000002,COUNTRY,HUN,EUR,Europe,YEAR,2021,SEX,SEX_BTSX,,,,,,,64.8 [64.2-65.5],64.83879,64.21133,65.53699,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
6901965,WHOSIS_000002,COUNTRY,PAN,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,68.3 [67.7-69.1],68.31231,67.65611,69.11496,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
6901990,WHOSIS_000002,COUNTRY,HRV,EUR,Europe,YEAR,2018,SEX,SEX_FMLE,,,,,,,69.9 [69.1-70.8],69.93674,69.1414,70.84398,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
6902050,WHOSIS_000002,COUNTRY,BRN,WPR,Western Pacific,YEAR,2009,SEX,SEX_FMLE,,,,,,,68.1 [67.3-68.9],68.11852,67.33556,68.86915,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
6904654,WHOSIS_000002,COUNTRY,SWE,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,69.7 [69.1-70.4],69.7026,69.08804,70.41859,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
6906366,WHOSIS_000002,COUNTRY,MLT,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,,,,,,,69.0 [68.2-69.9],68.98802,68.24866,69.88156,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
6908744,WHOSIS_000002,COUNTRY,BGR,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,61.6 [61.0-62.2],61.58445,60.99241,62.23765,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
6908804,WHOSIS_000002,COUNTRY,UZB,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,59.9 [59.4-60.4],59.87209,59.39565,60.43184,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
6908935,WHOSIS_000002,COUNTRY,ARG,AMR,Americas,YEAR,2015,SEX,SEX_BTSX,,,,,,,66.5 [65.8-67.1],66.48045,65.79462,67.14526,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6910001,WHOSIS_000002,COUNTRY,COL,AMR,Americas,YEAR,2008,SEX,SEX_FMLE,,,,,,,67.6 [66.9-68.4],67.61259,66.86965,68.41101,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
6910606,WHOSIS_000002,COUNTRY,ETH,AFR,Africa,YEAR,2020,SEX,SEX_FMLE,,,,,,,60.6 [59.8-61.5],60.63567,59.8139,61.45297,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
6910728,WHOSIS_000002,COUNTRY,MNG,WPR,Western Pacific,YEAR,2018,SEX,SEX_MLE,,,,,,,58.8 [58.3-59.4],58.77448,58.25322,59.43578,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
6911069,WHOSIS_000002,COUNTRY,MLT,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,70.2 [69.6-71.0],70.20113,69.57328,71.01039,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
6912636,WHOSIS_000002,COUNTRY,BWA,AFR,Africa,YEAR,2010,SEX,SEX_BTSX,,,,,,,50.1 [48.8-51.2],50.07798,48.83066,51.22326,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
6912928,WHOSIS_000002,COUNTRY,FRA,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,69.4 [68.6-70.1],69.41531,68.58166,70.08767,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
6913420,WHOSIS_000002,COUNTRY,PRI,AMR,Americas,YEAR,2003,SEX,SEX_MLE,,,,,,,64.7 [64.1-65.4],64.74039,64.1321,65.38849,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
6913701,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2007,SEX,SEX_FMLE,,,,,,,57.1 [56.3-57.9],57.14007,56.33572,57.87698,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
6913902,WHOSIS_000002,COUNTRY,TUR,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,66.6 [65.8-67.3],66.55701,65.80945,67.34259,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6914900,WHOSIS_000002,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_FMLE,,,,,,,61.6 [60.8-62.5],61.58826,60.81815,62.50718,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
6916645,WHOSIS_000002,COUNTRY,UKR,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,66.6 [65.8-67.4],66.55476,65.76438,67.38677,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
6916667,WHOSIS_000002,COUNTRY,TCD,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,51.8 [50.6-53.1],51.77509,50.61413,53.11935,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
6917092,WHOSIS_000002,COUNTRY,FJI,WPR,Western Pacific,YEAR,2000,SEX,SEX_MLE,,,,,,,56.9 [56.5-57.5],56.93908,56.50978,57.50848,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
6917810,WHOSIS_000002,COUNTRY,NLD,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,71.1 [70.2-71.9],71.07062,70.19328,71.93958,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
6920087,WHOSIS_000002,COUNTRY,SLB,WPR,Western Pacific,YEAR,2003,SEX,SEX_BTSX,,,,,,,56.4 [55.6-57.4],56.43305,55.60327,57.3571,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
6920311,WHOSIS_000002,COUNTRY,FSM,WPR,Western Pacific,YEAR,2012,SEX,SEX_MLE,,,,,,,55.9 [55.2-56.8],55.92648,55.16563,56.8289,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6920361,WHOSIS_000002,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_BTSX,,,,,,,67.8 [67.1-68.6],67.81583,67.10944,68.63113,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
6920397,WHOSIS_000002,COUNTRY,BEN,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,53.8 [53.0-54.9],53.80005,52.98826,54.86986,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
6920487,WHOSIS_000002,COUNTRY,PHL,WPR,Western Pacific,YEAR,2007,SEX,SEX_BTSX,,,,,,,61.2 [60.6-61.8],61.20836,60.62884,61.81,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
6921336,WHOSIS_000002,COUNTRY,BRA,AMR,Americas,YEAR,2015,SEX,SEX_MLE,,,,,,,62.2 [61.5-62.9],62.17194,61.53841,62.89424,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6922418,WHOSIS_000002,COUNTRY,FIN,EUR,Europe,YEAR,2021,SEX,SEX_FMLE,,,,,,,71.0 [70.2-72.0],70.98947,70.16606,71.95356,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
6923367,WHOSIS_000002,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_BTSX,,,,,,,68.1 [67.3-68.9],68.11868,67.26653,68.91147,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
6924636,WHOSIS_000002,COUNTRY,COG,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,51.8 [51.1-52.7],51.83881,51.09526,52.70192,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
6925546,WHOSIS_000002,COUNTRY,SVK,EUR,Europe,YEAR,2011,SEX,SEX_FMLE,,,,,,,68.3 [67.5-69.1],68.26276,67.47572,69.10509,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
6926031,WHOSIS_000002,COUNTRY,MEX,AMR,Americas,YEAR,2003,SEX,SEX_FMLE,,,,,,,65.6 [64.9-66.4],65.5603,64.85042,66.38679,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
6928181,WHOSIS_000002,COUNTRY,BRA,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,66.1 [65.4-67.0],66.07422,65.3903,66.98776,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
6929818,WHOSIS_000002,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,65.2 [64.7-66.0],65.24886,64.69348,65.95441,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6930272,WHOSIS_000002,REGION,EMR,,,YEAR,2021,SEX,SEX_FMLE,,,,,,,59.2 [58.2-60.2],59.18887,58.24602,60.15466,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
6930514,WHOSIS_000002,COUNTRY,ZMB,AFR,Africa,YEAR,2021,SEX,SEX_BTSX,,,,,,,53.0 [52.1-54.0],52.97009,52.09901,54.03487,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
6930543,WHOSIS_000002,REGION,AFR,,,YEAR,2009,SEX,SEX_FMLE,,,,,,,51.6 [50.9-52.4],51.63987,50.87041,52.43592,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
6930792,WHOSIS_000002,COUNTRY,FIN,EUR,Europe,YEAR,2015,SEX,SEX_MLE,,,,,,,68.5 [67.9-69.2],68.53286,67.86519,69.21043,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6930811,WHOSIS_000002,COUNTRY,TJK,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,64.9 [64.2-65.8],64.91225,64.18436,65.75353,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
6931164,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2020,SEX,SEX_FMLE,,,,,,,56.7 [55.8-57.7],56.71223,55.82046,57.71999,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
6931543,WHOSIS_000002,COUNTRY,MRT,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,59.9 [59.0-60.7],59.8696,59.04961,60.73653,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
6933381,WHOSIS_000002,REGION,EUR,,,YEAR,2017,SEX,SEX_BTSX,,,,,,,67.2 [66.5-68.0],67.22128,66.50129,67.98464,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
6933808,WHOSIS_000002,COUNTRY,SWZ,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,39.4 [38.4-40.4],39.36881,38.4167,40.43241,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
6933899,WHOSIS_000002,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_BTSX,,,,,,,69.2 [68.4-70.1],69.15069,68.37203,70.07375,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
6934255,WHOSIS_000002,COUNTRY,NIC,AMR,Americas,YEAR,2014,SEX,SEX_MLE,,,,,,,64.9 [64.2-65.6],64.90521,64.24237,65.60951,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
6934472,WHOSIS_000002,COUNTRY,ATG,AMR,Americas,YEAR,2000,SEX,SEX_MLE,,,,,,,63.5 [62.9-64.3],63.5381,62.88962,64.28436,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
6936910,WHOSIS_000002,COUNTRY,SGP,WPR,Western Pacific,YEAR,2021,SEX,SEX_FMLE,,,,,,,75.0 [74.2-75.7],74.96889,74.24049,75.72721,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
6936956,WHOSIS_000002,COUNTRY,SEN,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,,,,,,,51.0 [50.2-51.8],50.95487,50.2057,51.84275,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
6937556,WHOSIS_000002,COUNTRY,KIR,WPR,Western Pacific,YEAR,2002,SEX,SEX_FMLE,,,,,,,55.7 [54.8-56.5],55.67924,54.82446,56.46489,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
6938123,WHOSIS_000002,COUNTRY,ALB,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,69.1 [68.4-70.0],69.14118,68.43584,70.00344,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6940119,WHOSIS_000002,COUNTRY,HUN,EUR,Europe,YEAR,2006,SEX,SEX_BTSX,,,,,,,64.0 [63.3-64.6],63.95809,63.32944,64.63227,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
6941279,WHOSIS_000002,COUNTRY,COL,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,66.9 [66.2-67.7],66.93568,66.19634,67.73015,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
6943281,WHOSIS_000002,COUNTRY,RWA,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,57.4 [56.4-58.3],57.3812,56.40474,58.25864,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6943714,WHOSIS_000002,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2013,SEX,SEX_BTSX,,,,,,,58.7 [57.9-59.5],58.7283,57.89961,59.47799,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
6943730,WHOSIS_000002,COUNTRY,COG,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,47.5 [46.6-48.4],47.49914,46.60894,48.40008,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
6943889,WHOSIS_000002,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_FMLE,,,,,,,62.1 [61.3-63.1],62.08906,61.32768,63.09533,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
6944037,WHOSIS_000002,COUNTRY,MWI,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,50.9 [50.2-51.7],50.88231,50.20301,51.711,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6944885,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2010,SEX,SEX_FMLE,,,,,,,66.1 [65.5-66.8],66.11719,65.53224,66.83764,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
6944962,WHOSIS_000002,COUNTRY,IRL,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,69.3 [68.5-70.1],69.2898,68.46877,70.0962,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
6945492,WHOSIS_000002,COUNTRY,GHA,AFR,Africa,YEAR,2017,SEX,SEX_MLE,,,,,,,56.0 [55.2-56.8],56.02266,55.18184,56.82669,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
6945948,WHOSIS_000002,COUNTRY,CPV,AFR,Africa,YEAR,2001,SEX,SEX_MLE,,,,,,,60.5 [59.6-61.3],60.45372,59.63519,61.26898,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
6946019,WHOSIS_000002,COUNTRY,HUN,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,63.5 [62.9-64.3],63.50382,62.87055,64.29606,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
6946402,WHOSIS_000002,COUNTRY,ZMB,AFR,Africa,YEAR,2020,SEX,SEX_FMLE,,,,,,,55.0 [54.2-56.2],55.008,54.17052,56.18338,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
6946520,WHOSIS_000002,COUNTRY,LVA,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,64.9 [64.1-65.6],64.91535,64.11274,65.61041,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
6946660,WHOSIS_000002,COUNTRY,UGA,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,47.3 [46.6-48.1],47.33744,46.58857,48.06051,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
6947741,WHOSIS_000002,COUNTRY,JAM,AMR,Americas,YEAR,2003,SEX,SEX_MLE,,,,,,,63.8 [63.3-64.5],63.77206,63.25538,64.54377,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
6947967,WHOSIS_000002,COUNTRY,GIN,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,51.9 [51.0-53.0],51.88289,51.01973,52.95386,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6949287,WHOSIS_000002,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_FMLE,,,,,,,64.4 [63.7-65.4],64.38406,63.66341,65.35143,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
6951511,WHOSIS_000002,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_FMLE,,,,,,,62.3 [61.5-63.1],62.34448,61.46853,63.0975,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
6952631,WHOSIS_000002,COUNTRY,ISL,EUR,Europe,YEAR,2012,SEX,SEX_MLE,,,,,,,70.8 [70.2-71.4],70.77719,70.22552,71.41546,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6954090,WHOSIS_000002,COUNTRY,AGO,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,41.3 [40.6-42.4],41.31909,40.58979,42.3787,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
6954223,WHOSIS_000002,COUNTRY,PHL,WPR,Western Pacific,YEAR,2002,SEX,SEX_BTSX,,,,,,,60.9 [60.4-61.6],60.94464,60.35793,61.58772,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
6956521,WHOSIS_000002,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2021,SEX,SEX_BTSX,,,,,,,50.4 [49.6-51.4],50.44624,49.6151,51.44211,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
6957672,WHOSIS_000002,REGION,EUR,,,YEAR,2011,SEX,SEX_BTSX,,,,,,,66.0 [65.3-66.7],65.98433,65.34469,66.69765,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
6959284,WHOSIS_000002,COUNTRY,IND,SEAR,South-East Asia,YEAR,2012,SEX,SEX_FMLE,,,,,,,58.9 [58.1-59.7],58.86119,58.13191,59.73238,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
6959769,WHOSIS_000002,COUNTRY,KEN,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,55.4 [54.7-56.2],55.35963,54.69193,56.15724,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
6960084,WHOSIS_000002,COUNTRY,ISR,EUR,Europe,YEAR,2015,SEX,SEX_MLE,,,,,,,70.5 [69.9-71.1],70.51166,69.90849,71.10218,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
6960216,WHOSIS_000002,REGION,EUR,,,YEAR,2003,SEX,SEX_FMLE,,,,,,,65.7 [65.1-66.6],65.73597,65.06093,66.56648,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
6960302,WHOSIS_000002,COUNTRY,LSO,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,42.7 [41.7-43.9],42.66832,41.68179,43.86679,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
6961518,WHOSIS_000002,COUNTRY,SLE,AFR,Africa,YEAR,2004,SEX,SEX_FMLE,,,,,,,45.3 [44.3-46.2],45.25129,44.32705,46.24377,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
6962297,WHOSIS_000002,COUNTRY,SEN,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,51.5 [50.9-52.2],51.53861,50.87298,52.21732,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
6962518,WHOSIS_000002,COUNTRY,ERI,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,55.4 [54.5-56.5],55.40495,54.5206,56.46735,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
